license_number,provider_name,first_name,last_name,license_type,profession_code,specialty,status,issue_date,expiration_date,last_renewal_date,address_line1,address_city,address_state,address_zip,phone,disciplinary_actions,board_certified,medical_school,verification_date,middle_name,suffix,secondary_specialty,renewal_date,county,email,medical_school_graduation_year,residency_program,board_certification,languages,public_record,disciplinary_history,malpractice_insurance,hospital_affiliations,last_updated,npi,entity_type_code,replacement_npi,employer_identification_number,provider_organization_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential_text,provider_other_organization_name,provider_other_organization_name_type_code,provider_other_last_name,provider_other_first_name,provider_other_middle_name,provider_other_name_prefix,provider_other_name_suffix,provider_other_credential_text,provider_other_last_name_type_code,provider_business_mailing_address_line1,provider_business_mailing_address_line2,provider_business_mailing_address_city,provider_business_mailing_address_state,provider_business_mailing_address_zip,provider_business_mailing_address_country_code,provider_business_mailing_address_phone,provider_business_mailing_address_fax,provider_business_practice_location_address_line1,provider_business_practice_location_address_line2,provider_business_practice_location_address_city,provider_business_practice_location_address_state,provider_business_practice_location_address_zip,provider_business_practice_location_address_country_code,provider_business_practice_location_address_phone,provider_business_practice_location_address_fax,provider_enumeration_date,last_update_date,npi_deactivation_reason_code,npi_deactivation_date,npi_reactivation_date,provider_gender_code,authorized_official_last_name,authorized_official_first_name,authorized_official_middle_name,authorized_official_title,authorized_official_phone,healthcare_provider_taxonomy_code_1,provider_license_number_1,provider_license_number_state_code_1,healthcare_provider_primary_taxonomy_switch_1,healthcare_provider_taxonomy_code_2,provider_license_number_2,provider_license_number_state_code_2,healthcare_provider_primary_taxonomy_switch_2,other_provider_identifier_1,other_provider_identifier_type_code_1,other_provider_identifier_state_1,other_provider_identifier_issuer_1,other_provider_identifier_2,other_provider_identifier_type_code_2,other_provider_identifier_state_2,other_provider_identifier_issuer_2,is_sole_proprietor,is_organization_subpart,parent_organization_lbn,parent_organization_tin,npi_certification_date
060NY305633,"Jennifer Robinson, DO PhD",Jennifer,Robinson,Physician,60.0,Dermatology,Expired,2019-09-19,2026-04-27,2024-08-18,4041 Columbus Ave,Rochester,NY,13206,(917) 399-9948,[],True,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY183473,"Jennifer Hernandez, MD PhD",Jennifer,Hernandez,Physician,60.0,Radiology,Inactive,2021-07-31,2027-08-29,2023-10-12,7919 Madison Ave,Buffalo,NY,13306,(424) 426-4641,[],False,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY334412,"Karen White, MD",Karen,White,Physician,60.0,Endocrinology,Active,2022-06-25,2026-11-12,2023-08-08,5994 Broadway,Albany,NY,12657,(212) 824-6250,[],False,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY107971,"Charles Taylor, DO",Charles,Taylor,Physician,60.0,Neurology,Expired,2020-03-27,2025-05-05,2022-10-19,9453 Fifth Ave,Buffalo,NY,10384,(917) 734-6465,[],True,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY979296,"Ana Williams, MD",Ana,Williams,Physician,60.0,Pathology,Active,2021-04-26,2026-11-18,2023-12-13,1446 Third Ave,Rochester,NY,11657,(718) 421-3842,[],False,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY598970,"Mohammed Wilson, DO PhD",Mohammed,Wilson,Physician,60.0,Endocrinology,Active,2022-08-01,2026-01-02,2023-04-14,7330 Third Ave,Rochester,NY,11226,(818) 858-2787,[],False,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY578814,"Michael Thompson, DO",Michael,Thompson,Physician,60.0,Oncology,Active,2016-10-08,2027-08-21,2024-12-27,9695 York Ave,Buffalo,NY,13915,(212) 478-6914,[],True,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY521730,"Li Kumar, MD PhD",Li,Kumar,Physician,60.0,Orthopedic Surgery,Active,2022-02-20,2026-07-11,2023-04-10,6818 Broadway,Syracuse,NY,14414,(310) 486-5893,[],True,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY876787,"Barbara Perez, MD PhD",Barbara,Perez,Physician,60.0,Emergency Medicine,Active,2017-08-08,2026-07-29,2023-04-22,5960 Third Ave,Rochester,NY,10972,(718) 909-8014,[],False,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY144957,"Robert Smith, MD",Robert,Smith,Physician,60.0,Dermatology,Active,2020-03-26,2026-10-04,2024-05-20,9607 Columbus Ave,Buffalo,NY,10948,(929) 524-2134,[],True,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY135430,"Mary Perez, DO PhD",Mary,Perez,Physician,60.0,Endocrinology,Inactive,2021-05-21,2027-01-21,2024-08-25,1645 Lexington Ave,Albany,NY,13138,(213) 800-9038,[],True,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY570815,"Li Anderson, DO PhD",Li,Anderson,Physician,60.0,Pulmonology,Active,2020-05-23,2026-12-27,2024-10-31,105 Madison Ave,Buffalo,NY,13021,(347) 414-2140,[],True,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY872848,"Ahmed Sharma, MD",Ahmed,Sharma,Physician,60.0,Dermatology,Active,2021-07-16,2025-01-08,2024-12-18,3280 Amsterdam Ave,Albany,NY,10758,(212) 586-1132,[],True,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY613317,"Joseph Clark, MD PhD",Joseph,Clark,Physician,60.0,Orthopedic Surgery,Active,2021-05-21,2027-04-08,2023-09-27,397 York Ave,New York,NY,13735,(646) 385-6735,[],False,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY689343,"Mary Taylor, MD PhD",Mary,Taylor,Physician,60.0,Emergency Medicine,Active,2018-04-01,2025-06-06,2023-07-19,2536 Amsterdam Ave,Albany,NY,13715,(213) 873-4950,[],True,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY853180,"Michael Chen, DO",Michael,Chen,Physician,60.0,Pulmonology,Inactive,2022-04-26,2027-04-20,2024-09-08,1038 First Ave,Buffalo,NY,14624,(626) 796-4049,[],True,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY704659,"William Lopez, DO",William,Lopez,Physician,60.0,Otolaryngology,Active,2016-10-11,2025-11-14,2023-05-13,2805 Fifth Ave,Albany,NY,10617,(626) 510-4871,[],True,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY785055,"Mohammed Hernandez, MD PhD",Mohammed,Hernandez,Physician,60.0,Pathology,Expired,2015-10-18,2026-01-15,2024-07-13,5247 York Ave,Syracuse,NY,13793,(818) 961-9078,[],True,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY359140,"Ana Sanchez, MD PhD",Ana,Sanchez,Physician,60.0,Family Medicine,Active,2017-04-09,2026-07-15,2024-03-17,4160 Amsterdam Ave,New York,NY,11478,(310) 818-8189,[],True,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY173277,"Sarah Lopez, DO PhD",Sarah,Lopez,Physician,60.0,Orthopedic Surgery,Active,2023-01-19,2026-07-12,2024-04-16,9764 First Ave,Buffalo,NY,14016,(818) 534-3265,[],True,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY241260,"Robert Johnson, MD",Robert,Johnson,Physician,60.0,Pathology,Active,2019-03-22,2024-12-22,2024-08-13,2839 Broadway,Syracuse,NY,14969,(626) 676-9497,[],False,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY799764,"Priya Wilson, MD PhD",Priya,Wilson,Physician,60.0,Endocrinology,Inactive,2019-09-01,2025-09-15,2024-05-06,8766 Second Ave,Rochester,NY,11935,(213) 860-2343,[],False,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY975753,"Elizabeth Jones, MD PhD",Elizabeth,Jones,Physician,60.0,Orthopedic Surgery,Active,2021-04-26,2025-03-12,2025-07-18,2445 Columbus Ave,New York,NY,10757,(347) 403-8831,[],False,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY159442,"Li Kumar, DO",Li,Kumar,Physician,60.0,Urology,Active,2021-06-21,2024-09-12,2023-05-05,7703 Fifth Ave,Albany,NY,10943,(646) 607-1793,[],True,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY265050,"Robert Davis, DO",Robert,Davis,Physician,60.0,Cardiology,Active,2015-12-21,2027-04-02,2023-05-17,7645 Columbus Ave,New York,NY,10949,(718) 591-7597,[],True,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY226832,"Fatima Lopez, MD",Fatima,Lopez,Physician,60.0,Urology,Active,2023-04-26,2027-03-05,2024-11-28,5619 Columbus Ave,Buffalo,NY,11753,(212) 500-4153,[],False,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY792413,"Mary Wilson, MD",Mary,Wilson,Physician,60.0,Orthopedic Surgery,Active,2018-07-26,2026-05-12,2022-10-02,1698 Madison Ave,New York,NY,14574,(626) 604-9598,[],True,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY241174,"Li Smith, MD PhD",Li,Smith,Physician,60.0,Dermatology,Active,2016-12-26,2026-04-12,2023-07-26,2111 Broadway,Rochester,NY,13117,(718) 959-1020,[],True,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY234430,"Priya Wang, MD PhD",Priya,Wang,Physician,60.0,Otolaryngology,Inactive,2018-02-08,2024-10-06,2025-02-15,3750 First Ave,Rochester,NY,14503,(929) 752-7007,[],False,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY987454,"Carlos Rodriguez, DO",Carlos,Rodriguez,Physician,60.0,Family Medicine,Active,2020-10-06,2025-02-02,2024-10-18,421 Madison Ave,Rochester,NY,11326,(310) 436-9107,[],False,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY564639,"William Liu, MD",William,Liu,Physician,60.0,Pediatrics,Active,2018-11-02,2027-01-22,2025-07-19,6756 Park Ave,Albany,NY,10876,(929) 527-5277,[],True,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060NY835262,"Rajesh Smith, DO",Rajesh,Smith,Physician,60.0,Anesthesiology,Active,2023-04-24,2026-01-26,2025-05-05,2043 Broadway,Albany,NY,13698,(929) 633-6050,[],True,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A21395,"Rajesh Davis, MD",Rajesh,Davis,Physician and Surgeon,,Pulmonology,Expired,2020-07-28,2025-05-14,,4013 Hollywood Blvd,SAN FRANCISCO,CA,90002,818  865.9928,,,University of Michigan Medical School,,,MD,,2024-12-20,Alameda,,1991.0,NewYork-Presbyterian Hospital,Pulmonology,"English, Mandarin",False,,Yes,UCSF Medical Center,2025-05-07,133890832.0,1.0,,,,Davis,Rajesh,,,,MD,,,,,,,,,,4013 Hollywood Blvd,,SAN FRANCISCO,CA,90002,US,818  865.9928,(310) 326-8430,4013 Hollywood Blvd,,SAN FRANCISCO,CA,90002,US,818  865.9928,(310) 326-8430,12/06/2022,03/18/2025,,,,,,,,,,207RP1001X,A21395,CA,Y,,,,,"{""identifier"": ""A21395"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,,,,,Y,N,,,12/06/2022
A21395,"Rajesh Davis, MD",Rajesh,Davis,Physician and Surgeon,,Pulmonology,Expired,2020-07-28,2025-05-14,,4013 Hollywood Blvd,SAN FRANCISCO,CA,90002,818  865.9928,,,University of Michigan Medical School,,,MD,,2024-12-20,Alameda,,1991.0,NewYork-Presbyterian Hospital,Pulmonology,"English, Mandarin",False,,Yes,UCSF Medical Center,2025-05-07,9141686013.0,1.0,,,,Davis,Rajesh G,,,,MD,,,,,,,,,,4013 Hollywood Blvd,,San Francisco,CA,90002,US,818- 865-9928,,4013 Hollywood Blvd,,San Francisco,CA,90002,US,818- 865-9928,,04/29/2017,04/16/2025,,,,,,,,,,207R00000X,A21395,CA,Y,,,,,"{""identifier"": ""A21395"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BB5066077"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,N,N,,,04/29/2017
A21915,"Joseph Chen, MD PhD",Joseph,Chen,Physician and Surgeon,,Cardiology,Expired,2021-08-24,2023-04-07,,7020 Pico Blvd,Oakland,CA,91001,(323) 457-1188,,,Columbia University Vagelos College of Physicians and Surgeons,,,MD PhD,,2022-07-18,San Diego,joseph.chen@email.com,1986.0,UCLA Medical Center,Cardiology,"English, Spanish, Portuguese",True,,No,UCSF Medical Center,2025-08-10,2269166973.0,1.0,,79-3142723,,Chen,Joseph,J,,,MD PhD,,,,,,,,,,7020 Pico Blvd,Suite 241,Oakland,CA,91001,US,(323) 457-1188,,7020 Pico Blvd,Suite 241,Oakland,CA,91001,US,(323) 457-1188,,10/21/2018,08/27/2025,,,,M,,,,,,207RC0000X,A21915,CA,Y,207Q00000X,,,N,"{""identifier"": ""A21915"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BF4238025"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,Y,N,,,10/21/2018
A21915,"Joseph Chen, MD PhD",Joseph,Chen,Physician and Surgeon,,Cardiology,Expired,2021-08-24,2023-04-07,,7020 Pico Blvd,Oakland,CA,91001,(323) 457-1188,,,Columbia University Vagelos College of Physicians and Surgeons,,,MD PhD,,2022-07-18,San Diego,joseph.chen@email.com,1986.0,UCLA Medical Center,Cardiology,"English, Spanish, Portuguese",True,,No,UCSF Medical Center,2025-08-10,1221500140.0,1.0,,,,Chen,Joseph D,J,,,MD PhD,,,,,,,,,,7020 Pico Blvd,Suite 241,Oakland,CA,91001,US,(323) 457-1188,,7020 Pico Blvd,Suite 241,Oakland,CA,91001,US,(323) 457-1188,,08/13/2023,10/09/2024,,,,M,,,,,,207RC0000X,A21915,CA,Y,,,,,"{""identifier"": ""A21915"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BM3409346"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,,N,,,08/13/2023
A36365,"David Shah, MD",David,Shah,Physician and Surgeon,,Oncology,Expired,2021-05-17,2024-09-30,,8728 Sunset Blvd,San Francisco,CA,93001,(212) 802-4770,,,Stanford University School of Medicine,,,MD,,2024-01-10,San Diego,,2018.0,Massachusetts General Hospital,Oncology,"English, Spanish, Portuguese",True,,Yes,,2025-08-06,5787133150.0,1.0,,,,Shah,David,,,,MD,,,,,,,,,,8728 Sunset Blvd,,San Francisco,CA,93001,US,212 802 4770,(917) 764-2233,8728 Sunset Blvd,,San Francisco,CA,93001,US,212 802 4770,(917) 764-2233,12/15/2018,09/07/2024,,,,M,,,,,,207RO0300X,A36365,CA,Y,,,,,"{""identifier"": ""A36365"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BB5541971"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,N,N,,,12/15/2018
A36365,"David Shah, MD",David,Shah,Physician and Surgeon,,Oncology,Expired,2021-05-17,2024-09-30,,8728 Sunset Blvd,San Francisco,CA,93001,(212) 802-4770,,,Stanford University School of Medicine,,,MD,,2024-01-10,San Diego,,2018.0,Massachusetts General Hospital,Oncology,"English, Spanish, Portuguese",True,,Yes,,2025-08-06,159446337.0,1.0,,,,Shah,David H,,,,MD,,,,,,,,,,8728 Sunset Blvd,,San Francisco,CA,93001,US,(212) 802-4770,(917) 452-1322,8728 Sunset Blvd,,San Francisco,CA,93001,US,(212) 802-4770,(917) 452-1322,05/15/2023,04/28/2025,,,,M,,,,,,207RO0300X,A36365,CA,Y,207RN0300X,,,N,,,,,,,,,Y,N,,,05/15/2023
A36365,"David Shah, MD",David,Shah,Physician and Surgeon,,Oncology,Expired,2021-05-17,2024-09-30,,8728 Sunset Blvd,San Francisco,CA,93001,(212) 802-4770,,,Stanford University School of Medicine,,,MD,,2024-01-10,San Diego,,2018.0,Massachusetts General Hospital,Oncology,"English, Spanish, Portuguese",True,,Yes,,2025-08-06,9994853209.0,1.0,,,,Shah,Dave,A,,,MD,,,,,,,,,,8728 Sunset Blvd,,San Francisco,CA,93001-4127,US,(212) 802-4770,,8728 Sunset Blvd,,San Francisco,CA,93001-4127,US,(212) 802-4770,,11/04/2020,03/28/2025,,,,F,,,,,,207RO0300X,A36365,CA,Y,207P00000X,,,N,"{""identifier"": ""A36365"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BF8980134"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,Y,N,,,11/04/2020
A17455,"Christopher Brown, MD",Christopher,Brown,Physician and Surgeon,,Pediatrics,Active,2020-11-25,2025-11-06,,937 Main St,Santa Ana,CA,94001,(424) 808-1651,,,University of Michigan Medical School,,,MD,Internal Medicine,2025-04-11,Sacramento,christopher.brown@email.com,1994.0,UCLA Medical Center,Pediatrics,"English, Spanish, Portuguese",True,,Yes,UCSF Medical Center,2025-06-02,2191361936.0,1.0,,,,Brown,Christopher,J,Prof.,,MD,,,,,,,,,,937 Main St,,Santa Ana,CA,94001,US,,,937 Main St,,Santa Ana,CA,94001,US,(424) 808-1651,(929) 998-4873,07/23/2020,09/12/2024,,,,,,,,,,208000000X,A17455,CA,Y,207RG0100X,,,N,"{""identifier"": ""A17455"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BB1589684"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,Y,N,,,07/23/2020
A17455,"Christopher Brown, MD",Christopher,Brown,Physician and Surgeon,,Pediatrics,Active,2020-11-25,2025-11-06,,937 Main St,Santa Ana,CA,94001,(424) 808-1651,,,University of Michigan Medical School,,,MD,Internal Medicine,2025-04-11,Sacramento,christopher.brown@email.com,1994.0,UCLA Medical Center,Pediatrics,"English, Spanish, Portuguese",True,,Yes,UCSF Medical Center,2025-06-02,3379223417.0,1.0,,,,Brown,Christopher A,,,,MD,,,,,,,,,,937 Main St,,Santa Ana,CA,94001,US,,,937 Main Street,,Santa Ana,CA,94001,US,(424) 808-1651,(310) 989-9468,02/11/2024,03/22/2025,,,,M,,,,,,208000000X,A17455,CA,Y,,,,,"{""identifier"": ""A17455"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,,,,,N,N,,,02/11/2024
A30374,"Susan Smith, MD PhD",Susan,Smith,Physician and Surgeon,,Anesthesiology,Expired,2021-12-25,2024-07-11,,1698 Sunset Blvd,Fresno,CA,90002,(718) 849-7939,,,NYU Grossman School of Medicine,,,MD PhD,Oncology,2024-04-13,San Diego,,2020.0,Mayo Clinic,Anesthesiology,English,False,,Unknown,Kaiser Permanente,2025-03-13,9353487408.0,1.0,,42-6305179,,Smith,Susan,,,,MD PhD,,,,,,,,,,1698 Sunset Blvd,,Fresno,CA,90002,US,(718) 849-7939,(718) 870-7387,1698 Sunset Blvd,,Fresno,CA,90002,US,(718) 849-7939,(718) 870-7387,07/12/2019,02/20/2025,,,,F,,,,,,207L00000X,A30374,CA,Y,207T00000X,,,N,"{""identifier"": ""A30374"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,,,,,,N,,,07/12/2019
A30374,"Susan Smith, MD PhD",Susan,Smith,Physician and Surgeon,,Anesthesiology,Expired,2021-12-25,2024-07-11,,1698 Sunset Blvd,Fresno,CA,90002,(718) 849-7939,,,NYU Grossman School of Medicine,,,MD PhD,Oncology,2024-04-13,San Diego,,2020.0,Mayo Clinic,Anesthesiology,English,False,,Unknown,Kaiser Permanente,2025-03-13,1677269607.0,1.0,,,,Smith,Susan R,,,,MD PhD,,,,,,,,,,1698 Sunset Blvd,,FRESNO,CA,90002,US,(718) 849-7939,(212) 640-2971,1698 Sunset Blvd,,FRESNO,CA,90002,US,(718) 849-7939,(212) 640-2971,03/25/2024,02/14/2025,,,,,,,,,,207L00000X,A30374,CA,Y,,,,,"{""identifier"": ""A30374"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BB5658481"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,N,N,,,03/25/2024
A39831,"Fatima Perez, DO PhD",Fatima,Perez,Physician and Surgeon,,Family Medicine,Expired,2020-11-11,2024-04-01,,4066 Melrose Ave,San Francisco,CA,90002,626- 749-6425,,,Johns Hopkins School of Medicine,,,DO PhD,,2023-07-22,Los Angeles,fatima.perez@email.com,2000.0,NewYork-Presbyterian Hospital,Family Medicine,English,False,,Unknown,UCLA Medical Center,2025-03-31,3654145864.0,1.0,,,,Perez,Fatima,,,,DO PhD,,,,,,,,,,4066 Melrose Ave,,San Francisco,CA,90002,US,626- 749-6425,(646) 419-5421,4066 Melrose Ave,,San Francisco,CA,90002,US,626- 749-6425,(646) 419-5421,02/11/2024,05/31/2025,,,,,,,,,,207Q00000X,A39831,CA,Y,,,,,"{""identifier"": ""A39831"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BM1258314"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,N,N,,,02/11/2024
A39831,"Fatima Perez, DO PhD",Fatima,Perez,Physician and Surgeon,,Family Medicine,Expired,2020-11-11,2024-04-01,,4066 Melrose Ave,San Francisco,CA,90002,626- 749-6425,,,Johns Hopkins School of Medicine,,,DO PhD,,2023-07-22,Los Angeles,fatima.perez@email.com,2000.0,NewYork-Presbyterian Hospital,Family Medicine,English,False,,Unknown,UCLA Medical Center,2025-03-31,9679352195.0,1.0,,,,Perez,Fatima W,,,,DO PhD,,,,,,,,,,7712 Hollywood Blvd,,San Jose,CA,93001,US,,,4066 Melrose Ave,,San Francisco,CA,90002,US,(626) 749-6425,,11/29/2018,01/17/2025,,,,M,,,,,,207Q00000X,A39831,CA,Y,,,,,"{""identifier"": ""A39831"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BB4620051"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,Y,N,,,11/29/2018
